week_id,week_label,rule_name,rule_run_id,agent_id,agent_name,coverage_state,issue_code,assignment_goal,assignments_made,eligible_conversations,matching_conversations,unassigned_conversations,context_note
13,"Dec 22-28","Legacy Escalation QA",113,117,"Agent 117",covered,,2,2,6,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,118,"Agent 118",covered,,2,2,7,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,119,"Agent 119",covered,,2,2,2,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,120,"Agent 120",covered,,2,2,3,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,121,"Agent 121",covered,,2,2,4,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,122,"Agent 122",covered,,2,2,5,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,123,"Agent 123",covered,,2,2,6,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,124,"Agent 124",covered,,2,2,7,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,125,"Agent 125",covered,,2,2,2,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,126,"Agent 126",covered,,2,2,3,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,127,"Agent 127",covered,,2,2,4,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,128,"Agent 128",covered,,2,2,5,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,129,"Agent 129",covered,,2,2,6,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,130,"Agent 130",covered,,2,2,7,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,131,"Agent 131",covered,,2,2,2,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,132,"Agent 132",covered,,2,2,3,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,133,"Agent 133",covered,,2,2,4,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,134,"Agent 134",covered,,2,2,5,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,135,"Agent 135",covered,,2,2,6,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,136,"Agent 136",covered,,2,2,7,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,137,"Agent 137",covered,,2,2,2,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,138,"Agent 138",covered,,2,2,3,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,139,"Agent 139",covered,,2,2,4,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,140,"Agent 140",covered,,2,2,5,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,141,"Agent 141",covered,,2,2,6,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,142,"Agent 142",covered,,2,2,7,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,143,"Agent 143",covered,,2,2,2,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,144,"Agent 144",covered,,2,2,3,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,145,"Agent 145",covered,,2,2,4,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,146,"Agent 146",covered,,2,2,5,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,147,"Agent 147",covered,,2,2,6,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,148,"Agent 148",covered,,2,2,7,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,149,"Agent 149",covered,,2,2,2,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,150,"Agent 150",covered,,2,2,3,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,151,"Agent 151",covered,,2,2,4,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,152,"Agent 152",covered,,2,2,5,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,153,"Agent 153",covered,,2,2,6,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,154,"Agent 154",covered,,2,2,7,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,155,"Agent 155",covered,,2,2,2,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,156,"Agent 156",covered,,2,2,3,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,157,"Agent 157",covered,,2,2,4,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,158,"Agent 158",covered,,2,2,5,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,159,"Agent 159",covered,,2,2,6,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,159,"Agent 159",informational,QUOTA_MET_BY_ANOTHER_RULE,2,2,1,1,0,"Coverage requirement already met by another rule in the same period."
13,"Dec 22-28","Legacy Escalation QA",113,160,"Agent 160",covered,,2,2,7,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,161,"Agent 161",covered,,2,2,2,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,162,"Agent 162",covered,,2,2,3,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,163,"Agent 163",covered,,2,2,4,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,164,"Agent 164",covered,,2,2,5,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,165,"Agent 165",covered,,2,2,6,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,166,"Agent 166",covered,,2,2,7,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,167,"Agent 167",covered,,2,2,2,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,168,"Agent 168",covered,,2,2,3,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,169,"Agent 169",covered,,2,2,4,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,170,"Agent 170",covered,,2,2,5,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,171,"Agent 171",covered,,2,2,6,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,172,"Agent 172",covered,,2,2,7,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,173,"Agent 173",covered,,2,2,2,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,174,"Agent 174",covered,,2,2,3,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,175,"Agent 175",covered,,2,2,4,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,176,"Agent 176",covered,,2,2,5,2,0,
13,"Dec 22-28","Legacy Escalation QA",113,177,"Agent 177",covered,,2,2,6,3,0,
13,"Dec 22-28","Legacy Escalation QA",113,178,"Agent 178",covered,,2,2,7,4,0,
13,"Dec 22-28","Legacy Escalation QA",113,179,"Agent 179",covered,,2,2,2,1,0,
13,"Dec 22-28","Legacy Escalation QA",113,180,"Agent 180",covered,,2,2,3,2,0,
13,"Dec 22-28","Mortgage Queue",114,1,"Agent 001",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,2,"Agent 002",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,3,"Agent 003",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,4,"Agent 004",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,5,"Agent 005",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,6,"Agent 006",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,7,"Agent 007",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,8,"Agent 008",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,9,"Agent 009",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,10,"Agent 010",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,11,"Agent 011",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,12,"Agent 012",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,13,"Agent 013",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,14,"Agent 014",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,15,"Agent 015",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,16,"Agent 016",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,17,"Agent 017",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,18,"Agent 018",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,19,"Agent 019",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,20,"Agent 020",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,21,"Agent 021",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,22,"Agent 022",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,23,"Agent 023",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,24,"Agent 024",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,25,"Agent 025",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,26,"Agent 026",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,27,"Agent 027",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,28,"Agent 028",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,29,"Agent 029",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,30,"Agent 030",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,31,"Agent 031",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,32,"Agent 032",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,33,"Agent 033",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,34,"Agent 034",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,35,"Agent 035",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,36,"Agent 036",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,37,"Agent 037",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,38,"Agent 038",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,39,"Agent 039",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,40,"Agent 040",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,41,"Agent 041",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,42,"Agent 042",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,43,"Agent 043",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,44,"Agent 044",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,45,"Agent 045",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,46,"Agent 046",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,47,"Agent 047",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,48,"Agent 048",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,49,"Agent 049",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,50,"Agent 050",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,51,"Agent 051",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,52,"Agent 052",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,53,"Agent 053",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,53,"Agent 053",informational,QUOTA_MET_BY_ANOTHER_RULE,2,2,1,1,0,"Coverage requirement already met by another rule in the same period."
13,"Dec 22-28","Mortgage Queue",114,54,"Agent 054",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,55,"Agent 055",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,56,"Agent 056",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,57,"Agent 057",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,58,"Agent 058",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,59,"Agent 059",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,60,"Agent 060",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,61,"Agent 061",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,62,"Agent 062",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,63,"Agent 063",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,64,"Agent 064",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,65,"Agent 065",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,66,"Agent 066",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,67,"Agent 067",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,68,"Agent 068",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,69,"Agent 069",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,70,"Agent 070",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,71,"Agent 071",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,72,"Agent 072",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,73,"Agent 073",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,74,"Agent 074",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,75,"Agent 075",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,76,"Agent 076",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,77,"Agent 077",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,78,"Agent 078",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,79,"Agent 079",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,80,"Agent 080",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,81,"Agent 081",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,82,"Agent 082",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,83,"Agent 083",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,84,"Agent 084",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,85,"Agent 085",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,86,"Agent 086",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,87,"Agent 087",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,88,"Agent 088",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,89,"Agent 089",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,90,"Agent 090",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,91,"Agent 091",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,92,"Agent 092",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,93,"Agent 093",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,94,"Agent 094",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,95,"Agent 095",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,96,"Agent 096",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,97,"Agent 097",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,98,"Agent 098",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,99,"Agent 099",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,100,"Agent 100",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,101,"Agent 101",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,102,"Agent 102",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,103,"Agent 103",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,104,"Agent 104",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,105,"Agent 105",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,106,"Agent 106",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,106,"Agent 106",informational,QUOTA_MET_BY_ANOTHER_RULE,2,2,1,1,0,"Coverage requirement already met by another rule in the same period."
13,"Dec 22-28","Mortgage Queue",114,107,"Agent 107",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,108,"Agent 108",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,109,"Agent 109",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,110,"Agent 110",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,111,"Agent 111",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,112,"Agent 112",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,113,"Agent 113",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,114,"Agent 114",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,115,"Agent 115",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,116,"Agent 116",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,117,"Agent 117",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,118,"Agent 118",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,119,"Agent 119",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,120,"Agent 120",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,121,"Agent 121",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,122,"Agent 122",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,123,"Agent 123",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,124,"Agent 124",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,125,"Agent 125",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,126,"Agent 126",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,127,"Agent 127",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,128,"Agent 128",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,129,"Agent 129",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,130,"Agent 130",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,131,"Agent 131",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,132,"Agent 132",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,133,"Agent 133",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,134,"Agent 134",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,135,"Agent 135",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,136,"Agent 136",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,137,"Agent 137",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,138,"Agent 138",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,139,"Agent 139",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,140,"Agent 140",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,141,"Agent 141",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,142,"Agent 142",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,143,"Agent 143",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,144,"Agent 144",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,145,"Agent 145",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,146,"Agent 146",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,147,"Agent 147",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,148,"Agent 148",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,149,"Agent 149",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,150,"Agent 150",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,151,"Agent 151",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,152,"Agent 152",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,153,"Agent 153",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,154,"Agent 154",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,155,"Agent 155",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,156,"Agent 156",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,157,"Agent 157",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,158,"Agent 158",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,159,"Agent 159",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,159,"Agent 159",informational,QUOTA_MET_BY_ANOTHER_RULE,2,2,1,1,0,"Coverage requirement already met by another rule in the same period."
13,"Dec 22-28","Mortgage Queue",114,160,"Agent 160",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,161,"Agent 161",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,162,"Agent 162",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,163,"Agent 163",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,164,"Agent 164",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,165,"Agent 165",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,166,"Agent 166",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,167,"Agent 167",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,168,"Agent 168",covered,,2,2,4,2,0,
13,"Dec 22-28","Mortgage Queue",114,169,"Agent 169",covered,,2,2,5,3,0,
13,"Dec 22-28","Mortgage Queue",114,170,"Agent 170",covered,,2,2,6,4,0,
13,"Dec 22-28","Mortgage Queue",114,171,"Agent 171",covered,,2,2,7,1,0,
13,"Dec 22-28","Mortgage Queue",114,172,"Agent 172",covered,,2,2,2,2,0,
13,"Dec 22-28","Mortgage Queue",114,173,"Agent 173",covered,,2,2,3,3,0,
13,"Dec 22-28","Mortgage Queue",114,174,"Agent 174",covered,,2,2,4,4,0,
13,"Dec 22-28","Mortgage Queue",114,175,"Agent 175",covered,,2,2,5,1,0,
13,"Dec 22-28","Mortgage Queue",114,176,"Agent 176",covered,,2,2,6,2,0,
13,"Dec 22-28","Mortgage Queue",114,177,"Agent 177",covered,,2,2,7,3,0,
13,"Dec 22-28","Mortgage Queue",114,178,"Agent 178",covered,,2,2,2,4,0,
13,"Dec 22-28","Mortgage Queue",114,179,"Agent 179",covered,,2,2,3,1,0,
13,"Dec 22-28","Mortgage Queue",114,180,"Agent 180",covered,,2,2,4,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,1,"Agent 001",covered,,2,2,6,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,2,"Agent 002",covered,,2,2,7,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,3,"Agent 003",covered,,2,2,2,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,4,"Agent 004",covered,,2,2,3,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,5,"Agent 005",covered,,2,2,4,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,6,"Agent 006",covered,,2,2,5,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,7,"Agent 007",covered,,2,2,6,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,8,"Agent 008",covered,,2,2,7,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,9,"Agent 009",covered,,2,2,2,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,10,"Agent 010",covered,,2,2,3,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,11,"Agent 011",covered,,2,2,4,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,12,"Agent 012",covered,,2,2,5,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,13,"Agent 013",covered,,2,2,6,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,14,"Agent 014",covered,,2,2,7,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,15,"Agent 015",covered,,2,2,2,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,16,"Agent 016",covered,,2,2,3,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,17,"Agent 017",covered,,2,2,4,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,18,"Agent 018",covered,,2,2,5,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,19,"Agent 019",covered,,2,2,6,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,20,"Agent 020",covered,,2,2,7,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,21,"Agent 021",covered,,2,2,2,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,22,"Agent 022",covered,,2,2,3,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,23,"Agent 023",covered,,2,2,4,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,24,"Agent 024",covered,,2,2,5,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,25,"Agent 025",covered,,2,2,6,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,26,"Agent 026",covered,,2,2,7,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,27,"Agent 027",covered,,2,2,2,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,28,"Agent 028",covered,,2,2,3,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,29,"Agent 029",covered,,2,2,4,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,30,"Agent 030",covered,,2,2,5,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,31,"Agent 031",covered,,2,2,6,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,32,"Agent 032",covered,,2,2,7,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,33,"Agent 033",covered,,2,2,2,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,34,"Agent 034",covered,,2,2,3,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,35,"Agent 035",covered,,2,2,4,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,36,"Agent 036",covered,,2,2,5,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,37,"Agent 037",covered,,2,2,6,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,38,"Agent 038",covered,,2,2,7,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,39,"Agent 039",covered,,2,2,2,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,40,"Agent 040",covered,,2,2,3,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,41,"Agent 041",covered,,2,2,4,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,42,"Agent 042",covered,,2,2,5,4,0,
13,"Dec 22-28","Onboarding Calls QA",115,43,"Agent 043",covered,,2,2,6,1,0,
13,"Dec 22-28","Onboarding Calls QA",115,44,"Agent 044",covered,,2,2,7,2,0,
13,"Dec 22-28","Onboarding Calls QA",115,45,"Agent 045",covered,,2,2,2,3,0,
13,"Dec 22-28","Onboarding Calls QA",115,46,"Agent 046",covered,,2,2,3,4,0,
