week_id,week_label,rule_name,rule_run_id,evaluator_id,evaluator_name,evaluator_state,issue_code,workload_limit,assignments_received,context_note
8,"Nov 17-23","Escalation Sweep - Weekend Priority",67,20,"Evaluator 20",informational,RULE_DID_NOT_EXECUTE,23,0,"Rule did not execute; evaluator assignments were not processed."
8,"Nov 17-23","Escalation Sweep - Weekend Priority",67,38,"Evaluator 38",informational,RULE_DID_NOT_EXECUTE,25,0,"Rule did not execute; evaluator assignments were not processed."
8,"Nov 17-23","Legacy Escalation QA",68,1,"Evaluator 01",active,,22,21,
8,"Nov 17-23","Legacy Escalation QA",68,2,"Evaluator 02",active,,23,21,
8,"Nov 17-23","Legacy Escalation QA",68,3,"Evaluator 03",active,,24,21,
8,"Nov 17-23","Legacy Escalation QA",68,4,"Evaluator 04",active,,25,25,
8,"Nov 17-23","Mortgage Queue",69,5,"Evaluator 05",active,,23,22,
8,"Nov 17-23","Mortgage Queue",69,6,"Evaluator 06",active,,24,22,
8,"Nov 17-23","Mortgage Queue",69,7,"Evaluator 07",active,,25,22,
8,"Nov 17-23","Mortgage Queue",69,8,"Evaluator 08",active,,20,20,
8,"Nov 17-23","Mortgage Queue",69,37,"Evaluator 37",active,,24,23,
8,"Nov 17-23","Onboarding Calls QA",70,33,"Evaluator 33",active,,24,23,
8,"Nov 17-23","Onboarding Calls QA",70,34,"Evaluator 34",active,,25,23,
8,"Nov 17-23","Onboarding Calls QA",70,35,"Evaluator 35",active,,20,17,
8,"Nov 17-23","Onboarding Calls QA",70,36,"Evaluator 36",active,,21,21,
8,"Nov 17-23","Renewals - TL Review Batch",71,9,"Evaluator 09",active,,24,23,
8,"Nov 17-23","Renewals - TL Review Batch",71,10,"Evaluator 10",active,,25,23,
8,"Nov 17-23","Renewals - TL Review Batch",71,11,"Evaluator 11",active,,20,17,
8,"Nov 17-23","Renewals - TL Review Batch",71,12,"Evaluator 12",active,,21,21,
8,"Nov 17-23","Savings Product - QA Rotation",72,13,"Evaluator 13",active,,25,19,
8,"Nov 17-23","Savings Product - QA Rotation",72,14,"Evaluator 14",active,,20,13,
8,"Nov 17-23","Savings Product - QA Rotation",72,15,"Evaluator 15",active,,21,13,
8,"Nov 17-23","Savings Product - QA Rotation",72,16,"Evaluator 16",active,,22,20,
7,"Nov 10-16","Billing QA",55,25,"Evaluator 25",active,,22,22,
7,"Nov 10-16","Billing QA",55,26,"Evaluator 26",active,,23,22,
7,"Nov 10-16","Billing QA",55,27,"Evaluator 27",active,,24,22,
7,"Nov 10-16","Billing QA",55,28,"Evaluator 28",active,,25,22,
7,"Nov 10-16","Card Disputes QA",56,29,"Evaluator 29",active,,23,23,
7,"Nov 10-16","Card Disputes QA",56,30,"Evaluator 30",active,,24,23,
7,"Nov 10-16","Card Disputes QA",56,31,"Evaluator 31",active,,25,23,
7,"Nov 10-16","Card Disputes QA",56,32,"Evaluator 32",active,,20,17,
7,"Nov 10-16","Card Disputes QA",56,39,"Evaluator 39",active,,23,21,
7,"Nov 10-16","Claims Exception Queue",57,21,"Evaluator 21",active,,21,21,
7,"Nov 10-16","Claims Exception Queue",57,22,"Evaluator 22",active,,22,21,
7,"Nov 10-16","Claims Exception Queue",57,23,"Evaluator 23",active,,23,21,
7,"Nov 10-16","Claims Exception Queue",57,24,"Evaluator 24",active,,24,21,
7,"Nov 10-16","Escalation Sweep - Weekend Priority",58,17,"Evaluator 17",active,,20,20,
7,"Nov 10-16","Escalation Sweep - Weekend Priority",58,18,"Evaluator 18",active,,21,20,
7,"Nov 10-16","Escalation Sweep - Weekend Priority",58,19,"Evaluator 19",active,,22,20,
7,"Nov 10-16","Escalation Sweep - Weekend Priority",58,20,"Evaluator 20",active,,23,20,
7,"Nov 10-16","Escalation Sweep - Weekend Priority",58,38,"Evaluator 38",active,,25,24,
7,"Nov 10-16","Legacy Escalation QA",59,1,"Evaluator 01",active,,22,22,
7,"Nov 10-16","Legacy Escalation QA",59,2,"Evaluator 02",active,,23,22,
7,"Nov 10-16","Legacy Escalation QA",59,3,"Evaluator 03",active,,24,22,
7,"Nov 10-16","Legacy Escalation QA",59,4,"Evaluator 04",active,,25,22,
7,"Nov 10-16","Mortgage Queue",60,5,"Evaluator 05",active,,23,23,
7,"Nov 10-16","Mortgage Queue",60,6,"Evaluator 06",active,,24,23,
7,"Nov 10-16","Mortgage Queue",60,7,"Evaluator 07",active,,25,23,
7,"Nov 10-16","Mortgage Queue",60,8,"Evaluator 08",active,,20,17,
7,"Nov 10-16","Mortgage Queue",60,37,"Evaluator 37",active,,24,24,
7,"Nov 10-16","Onboarding Calls QA",61,33,"Evaluator 33",active,,24,24,
7,"Nov 10-16","Onboarding Calls QA",61,34,"Evaluator 34",active,,25,24,
7,"Nov 10-16","Onboarding Calls QA",61,35,"Evaluator 35",active,,20,18,
7,"Nov 10-16","Onboarding Calls QA",61,36,"Evaluator 36",active,,21,18,
7,"Nov 10-16","Renewals - TL Review Batch",62,9,"Evaluator 09",active,,24,24,
7,"Nov 10-16","Renewals - TL Review Batch",62,10,"Evaluator 10",active,,25,24,
7,"Nov 10-16","Renewals - TL Review Batch",62,11,"Evaluator 11",active,,20,18,
7,"Nov 10-16","Renewals - TL Review Batch",62,12,"Evaluator 12",active,,21,18,
7,"Nov 10-16","Savings Product - QA Rotation",63,13,"Evaluator 13",active,,25,25,
7,"Nov 10-16","Savings Product - QA Rotation",63,14,"Evaluator 14",active,,20,19,
7,"Nov 10-16","Savings Product - QA Rotation",63,15,"Evaluator 15",active,,21,19,
7,"Nov 10-16","Savings Product - QA Rotation",63,16,"Evaluator 16",active,,22,19,
6,"Nov 3-9","Billing QA",46,25,"Evaluator 25",informational,RULE_DID_NOT_EXECUTE,22,0,"Rule did not execute; evaluator assignments were not processed."
6,"Nov 3-9","Billing QA",46,26,"Evaluator 26",informational,RULE_DID_NOT_EXECUTE,23,0,"Rule did not execute; evaluator assignments were not processed."
6,"Nov 3-9","Billing QA",46,27,"Evaluator 27",informational,RULE_DID_NOT_EXECUTE,24,0,"Rule did not execute; evaluator assignments were not processed."
6,"Nov 3-9","Billing QA",46,28,"Evaluator 28",informational,RULE_DID_NOT_EXECUTE,25,0,"Rule did not execute; evaluator assignments were not processed."
6,"Nov 3-9","Card Disputes QA",47,29,"Evaluator 29",active,,23,20,
6,"Nov 3-9","Card Disputes QA",47,30,"Evaluator 30",active,,24,24,
6,"Nov 3-9","Card Disputes QA",47,31,"Evaluator 31",active,,25,24,
6,"Nov 3-9","Card Disputes QA",47,32,"Evaluator 32",active,,20,18,
6,"Nov 3-9","Card Disputes QA",47,39,"Evaluator 39",active,,23,22,
6,"Nov 3-9","Claims Exception Queue",48,21,"Evaluator 21",active,,21,14,
6,"Nov 3-9","Claims Exception Queue",48,22,"Evaluator 22",idle,ALL_EVALUATORS_AT_CAPACITY,22,0,"Workload limit reached for this evaluator in this rule run."
6,"Nov 3-9","Claims Exception Queue",48,23,"Evaluator 23",active,,23,21,
6,"Nov 3-9","Claims Exception Queue",48,24,"Evaluator 24",active,,24,21,
6,"Nov 3-9","Escalation Sweep - Weekend Priority",49,17,"Evaluator 17",active,,20,17,
6,"Nov 3-9","Escalation Sweep - Weekend Priority",49,18,"Evaluator 18",active,,21,21,
6,"Nov 3-9","Escalation Sweep - Weekend Priority",49,19,"Evaluator 19",active,,22,21,
6,"Nov 3-9","Escalation Sweep - Weekend Priority",49,20,"Evaluator 20",active,,23,21,
6,"Nov 3-9","Escalation Sweep - Weekend Priority",49,38,"Evaluator 38",active,,25,25,
6,"Nov 3-9","Legacy Escalation QA",50,1,"Evaluator 01",active,,22,19,
6,"Nov 3-9","Legacy Escalation QA",50,2,"Evaluator 02",active,,23,23,
6,"Nov 3-9","Legacy Escalation QA",50,3,"Evaluator 03",active,,24,23,
6,"Nov 3-9","Legacy Escalation QA",50,4,"Evaluator 04",active,,25,23,
6,"Nov 3-9","Mortgage Queue",51,5,"Evaluator 05",active,,23,15,
6,"Nov 3-9","Mortgage Queue",51,6,"Evaluator 06",active,,24,22,
6,"Nov 3-9","Mortgage Queue",51,7,"Evaluator 07",active,,25,22,
6,"Nov 3-9","Mortgage Queue",51,8,"Evaluator 08",active,,20,16,
6,"Nov 3-9","Mortgage Queue",51,37,"Evaluator 37",active,,24,19,
6,"Nov 3-9","Onboarding Calls QA",52,33,"Evaluator 33",active,,24,21,
6,"Nov 3-9","Onboarding Calls QA",52,34,"Evaluator 34",active,,25,25,
6,"Nov 3-9","Onboarding Calls QA",52,35,"Evaluator 35",active,,20,19,
6,"Nov 3-9","Onboarding Calls QA",52,36,"Evaluator 36",active,,21,19,
6,"Nov 3-9","Renewals - TL Review Batch",53,9,"Evaluator 09",active,,24,21,
6,"Nov 3-9","Renewals - TL Review Batch",53,10,"Evaluator 10",active,,25,25,
6,"Nov 3-9","Renewals - TL Review Batch",53,11,"Evaluator 11",active,,20,19,
6,"Nov 3-9","Renewals - TL Review Batch",53,12,"Evaluator 12",active,,21,19,
6,"Nov 3-9","Savings Product - QA Rotation",54,13,"Evaluator 13",active,,25,22,
6,"Nov 3-9","Savings Product - QA Rotation",54,14,"Evaluator 14",active,,20,20,
6,"Nov 3-9","Savings Product - QA Rotation",54,15,"Evaluator 15",active,,21,20,
6,"Nov 3-9","Savings Product - QA Rotation",54,16,"Evaluator 16",active,,22,20,
5,"Oct 27-Nov 2","Billing QA",37,25,"Evaluator 25",active,,22,20,
5,"Oct 27-Nov 2","Billing QA",37,26,"Evaluator 26",active,,23,20,
5,"Oct 27-Nov 2","Billing QA",37,27,"Evaluator 27",active,,24,24,
5,"Oct 27-Nov 2","Billing QA",37,28,"Evaluator 28",active,,25,24,
5,"Oct 27-Nov 2","Card Disputes QA",38,29,"Evaluator 29",active,,23,21,
5,"Oct 27-Nov 2","Card Disputes QA",38,30,"Evaluator 30",active,,24,21,
5,"Oct 27-Nov 2","Card Disputes QA",38,31,"Evaluator 31",active,,25,25,
5,"Oct 27-Nov 2","Card Disputes QA",38,32,"Evaluator 32",active,,20,19,
5,"Oct 27-Nov 2","Card Disputes QA",38,39,"Evaluator 39",active,,23,23,
5,"Oct 27-Nov 2","Claims Exception Queue",39,21,"Evaluator 21",active,,21,19,
5,"Oct 27-Nov 2","Claims Exception Queue",39,22,"Evaluator 22",active,,22,19,
5,"Oct 27-Nov 2","Claims Exception Queue",39,23,"Evaluator 23",active,,23,23,
5,"Oct 27-Nov 2","Claims Exception Queue",39,24,"Evaluator 24",active,,24,23,
5,"Oct 27-Nov 2","Escalation Sweep - Weekend Priority",40,17,"Evaluator 17",active,,20,18,
5,"Oct 27-Nov 2","Escalation Sweep - Weekend Priority",40,18,"Evaluator 18",active,,21,18,
5,"Oct 27-Nov 2","Escalation Sweep - Weekend Priority",40,19,"Evaluator 19",active,,22,22,
5,"Oct 27-Nov 2","Escalation Sweep - Weekend Priority",40,20,"Evaluator 20",active,,23,22,
5,"Oct 27-Nov 2","Escalation Sweep - Weekend Priority",40,38,"Evaluator 38",active,,25,22,
5,"Oct 27-Nov 2","Legacy Escalation QA",41,1,"Evaluator 01",active,,22,20,
5,"Oct 27-Nov 2","Legacy Escalation QA",41,2,"Evaluator 02",active,,23,20,
5,"Oct 27-Nov 2","Legacy Escalation QA",41,3,"Evaluator 03",active,,24,24,
5,"Oct 27-Nov 2","Legacy Escalation QA",41,4,"Evaluator 04",active,,25,24,
5,"Oct 27-Nov 2","Mortgage Queue",42,5,"Evaluator 05",active,,23,21,
5,"Oct 27-Nov 2","Mortgage Queue",42,6,"Evaluator 06",active,,24,21,
5,"Oct 27-Nov 2","Mortgage Queue",42,7,"Evaluator 07",active,,25,25,
5,"Oct 27-Nov 2","Mortgage Queue",42,8,"Evaluator 08",active,,20,19,
5,"Oct 27-Nov 2","Mortgage Queue",42,37,"Evaluator 37",active,,24,22,
5,"Oct 27-Nov 2","Onboarding Calls QA",43,33,"Evaluator 33",active,,24,22,
5,"Oct 27-Nov 2","Onboarding Calls QA",43,34,"Evaluator 34",active,,25,22,
5,"Oct 27-Nov 2","Onboarding Calls QA",43,35,"Evaluator 35",active,,20,20,
5,"Oct 27-Nov 2","Onboarding Calls QA",43,36,"Evaluator 36",active,,21,20,
5,"Oct 27-Nov 2","Renewals - TL Review Batch",44,9,"Evaluator 09",active,,24,22,
5,"Oct 27-Nov 2","Renewals - TL Review Batch",44,10,"Evaluator 10",active,,25,22,
5,"Oct 27-Nov 2","Renewals - TL Review Batch",44,11,"Evaluator 11",active,,20,20,
5,"Oct 27-Nov 2","Renewals - TL Review Batch",44,12,"Evaluator 12",active,,21,20,
5,"Oct 27-Nov 2","Savings Product - QA Rotation",45,13,"Evaluator 13",active,,25,23,
5,"Oct 27-Nov 2","Savings Product - QA Rotation",45,14,"Evaluator 14",active,,20,17,
5,"Oct 27-Nov 2","Savings Product - QA Rotation",45,15,"Evaluator 15",active,,21,21,
5,"Oct 27-Nov 2","Savings Product - QA Rotation",45,16,"Evaluator 16",active,,22,21,
4,"Oct 20-26","Billing QA",28,25,"Evaluator 25",active,,22,21,
4,"Oct 20-26","Billing QA",28,26,"Evaluator 26",active,,23,21,
4,"Oct 20-26","Billing QA",28,27,"Evaluator 27",active,,24,21,
4,"Oct 20-26","Billing QA",28,28,"Evaluator 28",active,,25,25,
4,"Oct 20-26","Card Disputes QA",29,29,"Evaluator 29",active,,23,15,
4,"Oct 20-26","Card Disputes QA",29,30,"Evaluator 30",active,,24,22,
4,"Oct 20-26","Card Disputes QA",29,31,"Evaluator 31",active,,25,22,
4,"Oct 20-26","Card Disputes QA",29,32,"Evaluator 32",active,,20,16,
4,"Oct 20-26","Card Disputes QA",29,39,"Evaluator 39",idle,ALL_EVALUATORS_AT_CAPACITY,23,0,"Workload limit reached for this evaluator in this rule run."
4,"Oct 20-26","Claims Exception Queue",30,21,"Evaluator 21",active,,21,20,
4,"Oct 20-26","Claims Exception Queue",30,22,"Evaluator 22",active,,22,20,
4,"Oct 20-26","Claims Exception Queue",30,23,"Evaluator 23",active,,23,20,
4,"Oct 20-26","Claims Exception Queue",30,24,"Evaluator 24",active,,24,24,
4,"Oct 20-26","Escalation Sweep - Weekend Priority",31,17,"Evaluator 17",active,,20,19,
4,"Oct 20-26","Escalation Sweep - Weekend Priority",31,18,"Evaluator 18",active,,21,19,
4,"Oct 20-26","Escalation Sweep - Weekend Priority",31,19,"Evaluator 19",active,,22,19,
4,"Oct 20-26","Escalation Sweep - Weekend Priority",31,20,"Evaluator 20",active,,23,23,
4,"Oct 20-26","Escalation Sweep - Weekend Priority",31,38,"Evaluator 38",active,,25,23,
4,"Oct 20-26","Legacy Escalation QA",32,1,"Evaluator 01",active,,22,21,
4,"Oct 20-26","Legacy Escalation QA",32,2,"Evaluator 02",active,,23,21,
4,"Oct 20-26","Legacy Escalation QA",32,3,"Evaluator 03",active,,24,21,
4,"Oct 20-26","Legacy Escalation QA",32,4,"Evaluator 04",active,,25,25,
4,"Oct 20-26","Mortgage Queue",33,5,"Evaluator 05",active,,23,22,
4,"Oct 20-26","Mortgage Queue",33,6,"Evaluator 06",active,,24,22,
4,"Oct 20-26","Mortgage Queue",33,7,"Evaluator 07",active,,25,22,
4,"Oct 20-26","Mortgage Queue",33,8,"Evaluator 08",active,,20,20,
4,"Oct 20-26","Mortgage Queue",33,37,"Evaluator 37",active,,24,23,
4,"Oct 20-26","Onboarding Calls QA",34,33,"Evaluator 33",informational,RULE_DID_NOT_EXECUTE,24,0,"Rule did not execute; evaluator assignments were not processed."
4,"Oct 20-26","Onboarding Calls QA",34,34,"Evaluator 34",informational,RULE_DID_NOT_EXECUTE,25,0,"Rule did not execute; evaluator assignments were not processed."
4,"Oct 20-26","Onboarding Calls QA",34,35,"Evaluator 35",informational,RULE_DID_NOT_EXECUTE,20,0,"Rule did not execute; evaluator assignments were not processed."
4,"Oct 20-26","Onboarding Calls QA",34,36,"Evaluator 36",informational,RULE_DID_NOT_EXECUTE,21,0,"Rule did not execute; evaluator assignments were not processed."
4,"Oct 20-26","Renewals - TL Review Batch",35,9,"Evaluator 09",active,,24,23,
4,"Oct 20-26","Renewals - TL Review Batch",35,10,"Evaluator 10",active,,25,23,
4,"Oct 20-26","Renewals - TL Review Batch",35,11,"Evaluator 11",active,,20,17,
4,"Oct 20-26","Renewals - TL Review Batch",35,12,"Evaluator 12",active,,21,21,
4,"Oct 20-26","Savings Product - QA Rotation",36,13,"Evaluator 13",active,,25,23,
4,"Oct 20-26","Savings Product - QA Rotation",36,14,"Evaluator 14",active,,20,17,
4,"Oct 20-26","Savings Product - QA Rotation",36,15,"Evaluator 15",active,,21,17,
4,"Oct 20-26","Savings Product - QA Rotation",36,16,"Evaluator 16",active,,22,17,
3,"Oct 13-19","Billing QA",19,25,"Evaluator 25",active,,22,22,
3,"Oct 13-19","Billing QA",19,26,"Evaluator 26",active,,23,22,
3,"Oct 13-19","Billing QA",19,27,"Evaluator 27",active,,24,22,
3,"Oct 13-19","Billing QA",19,28,"Evaluator 28",active,,25,22,
3,"Oct 13-19","Card Disputes QA",20,29,"Evaluator 29",active,,23,23,
3,"Oct 13-19","Card Disputes QA",20,30,"Evaluator 30",active,,24,23,
3,"Oct 13-19","Card Disputes QA",20,31,"Evaluator 31",active,,25,23,
3,"Oct 13-19","Card Disputes QA",20,32,"Evaluator 32",active,,20,17,
3,"Oct 13-19","Card Disputes QA",20,39,"Evaluator 39",active,,23,21,
3,"Oct 13-19","Claims Exception Queue",21,21,"Evaluator 21",active,,21,21,
3,"Oct 13-19","Claims Exception Queue",21,22,"Evaluator 22",active,,22,21,
3,"Oct 13-19","Claims Exception Queue",21,23,"Evaluator 23",active,,23,21,
3,"Oct 13-19","Claims Exception Queue",21,24,"Evaluator 24",active,,24,21,
3,"Oct 13-19","Escalation Sweep - Weekend Priority",22,17,"Evaluator 17",active,,20,20,
3,"Oct 13-19","Escalation Sweep - Weekend Priority",22,18,"Evaluator 18",active,,21,20,
3,"Oct 13-19","Escalation Sweep - Weekend Priority",22,19,"Evaluator 19",active,,22,20,
3,"Oct 13-19","Escalation Sweep - Weekend Priority",22,20,"Evaluator 20",active,,23,20,
3,"Oct 13-19","Escalation Sweep - Weekend Priority",22,38,"Evaluator 38",active,,25,24,
3,"Oct 13-19","Legacy Escalation QA",23,1,"Evaluator 01",active,,22,22,
3,"Oct 13-19","Legacy Escalation QA",23,2,"Evaluator 02",active,,23,22,
3,"Oct 13-19","Legacy Escalation QA",23,3,"Evaluator 03",active,,24,22,
3,"Oct 13-19","Legacy Escalation QA",23,4,"Evaluator 04",active,,25,22,
3,"Oct 13-19","Mortgage Queue",24,5,"Evaluator 05",active,,23,23,
3,"Oct 13-19","Mortgage Queue",24,6,"Evaluator 06",active,,24,23,
3,"Oct 13-19","Mortgage Queue",24,7,"Evaluator 07",active,,25,23,
3,"Oct 13-19","Mortgage Queue",24,8,"Evaluator 08",active,,20,17,
3,"Oct 13-19","Mortgage Queue",24,37,"Evaluator 37",active,,24,24,
3,"Oct 13-19","Onboarding Calls QA",25,33,"Evaluator 33",active,,24,24,
3,"Oct 13-19","Onboarding Calls QA",25,34,"Evaluator 34",active,,25,24,
3,"Oct 13-19","Onboarding Calls QA",25,35,"Evaluator 35",active,,20,18,
3,"Oct 13-19","Onboarding Calls QA",25,36,"Evaluator 36",active,,21,18,
3,"Oct 13-19","Renewals - TL Review Batch",26,9,"Evaluator 09",active,,24,24,
3,"Oct 13-19","Renewals - TL Review Batch",26,10,"Evaluator 10",active,,25,24,
3,"Oct 13-19","Renewals - TL Review Batch",26,11,"Evaluator 11",active,,20,18,
3,"Oct 13-19","Renewals - TL Review Batch",26,12,"Evaluator 12",active,,21,18,
3,"Oct 13-19","Savings Product - QA Rotation",27,13,"Evaluator 13",active,,25,25,
3,"Oct 13-19","Savings Product - QA Rotation",27,14,"Evaluator 14",active,,20,19,
3,"Oct 13-19","Savings Product - QA Rotation",27,15,"Evaluator 15",active,,21,19,
3,"Oct 13-19","Savings Product - QA Rotation",27,16,"Evaluator 16",active,,22,19,
2,"Oct 6-12","Billing QA",10,25,"Evaluator 25",active,,22,19,
2,"Oct 6-12","Billing QA",10,26,"Evaluator 26",active,,23,23,
2,"Oct 6-12","Billing QA",10,27,"Evaluator 27",active,,24,23,
2,"Oct 6-12","Billing QA",10,28,"Evaluator 28",active,,25,23,
2,"Oct 6-12","Card Disputes QA",11,29,"Evaluator 29",active,,23,20,
2,"Oct 6-12","Card Disputes QA",11,30,"Evaluator 30",active,,24,24,
2,"Oct 6-12","Card Disputes QA",11,31,"Evaluator 31",active,,25,24,
2,"Oct 6-12","Card Disputes QA",11,32,"Evaluator 32",active,,20,18,
2,"Oct 6-12","Card Disputes QA",11,39,"Evaluator 39",active,,23,22,
2,"Oct 6-12","Claims Exception Queue",12,21,"Evaluator 21",active,,21,18,
2,"Oct 6-12","Claims Exception Queue",12,22,"Evaluator 22",active,,22,18,
2,"Oct 6-12","Claims Exception Queue",12,23,"Evaluator 23",active,,23,18,
2,"Oct 6-12","Claims Exception Queue",12,24,"Evaluator 24",active,,24,18,
2,"Oct 6-12","Escalation Sweep - Weekend Priority",13,17,"Evaluator 17",active,,20,17,
2,"Oct 6-12","Escalation Sweep - Weekend Priority",13,18,"Evaluator 18",active,,21,21,
2,"Oct 6-12","Escalation Sweep - Weekend Priority",13,19,"Evaluator 19",active,,22,21,
2,"Oct 6-12","Escalation Sweep - Weekend Priority",13,20,"Evaluator 20",active,,23,21,
2,"Oct 6-12","Escalation Sweep - Weekend Priority",13,38,"Evaluator 38",active,,25,25,
2,"Oct 6-12","Legacy Escalation QA",14,1,"Evaluator 01",active,,22,19,
2,"Oct 6-12","Legacy Escalation QA",14,2,"Evaluator 02",active,,23,23,
2,"Oct 6-12","Legacy Escalation QA",14,3,"Evaluator 03",active,,24,23,
2,"Oct 6-12","Legacy Escalation QA",14,4,"Evaluator 04",active,,25,23,
2,"Oct 6-12","Mortgage Queue",15,5,"Evaluator 05",active,,23,19,
2,"Oct 6-12","Mortgage Queue",15,6,"Evaluator 06",active,,24,19,
2,"Oct 6-12","Mortgage Queue",15,7,"Evaluator 07",active,,25,19,
2,"Oct 6-12","Mortgage Queue",15,8,"Evaluator 08",active,,20,13,
2,"Oct 6-12","Mortgage Queue",15,37,"Evaluator 37",active,,24,16,
2,"Oct 6-12","Onboarding Calls QA",16,33,"Evaluator 33",active,,24,21,
2,"Oct 6-12","Onboarding Calls QA",16,34,"Evaluator 34",active,,25,25,
2,"Oct 6-12","Onboarding Calls QA",16,35,"Evaluator 35",active,,20,19,
2,"Oct 6-12","Onboarding Calls QA",16,36,"Evaluator 36",active,,21,19,
2,"Oct 6-12","Renewals - TL Review Batch",17,9,"Evaluator 09",active,,24,21,
2,"Oct 6-12","Renewals - TL Review Batch",17,10,"Evaluator 10",active,,25,25,
2,"Oct 6-12","Renewals - TL Review Batch",17,11,"Evaluator 11",active,,20,19,
2,"Oct 6-12","Renewals - TL Review Batch",17,12,"Evaluator 12",active,,21,19,
2,"Oct 6-12","Savings Product - QA Rotation",18,13,"Evaluator 13",active,,25,22,
2,"Oct 6-12","Savings Product - QA Rotation",18,14,"Evaluator 14",active,,20,20,
2,"Oct 6-12","Savings Product - QA Rotation",18,15,"Evaluator 15",active,,21,20,
2,"Oct 6-12","Savings Product - QA Rotation",18,16,"Evaluator 16",active,,22,20,
1,"Sep 29-Oct 5","Billing QA",1,25,"Evaluator 25",active,,22,20,
1,"Sep 29-Oct 5","Billing QA",1,26,"Evaluator 26",active,,23,20,
1,"Sep 29-Oct 5","Billing QA",1,27,"Evaluator 27",active,,24,24,
1,"Sep 29-Oct 5","Billing QA",1,28,"Evaluator 28",active,,25,24,
1,"Sep 29-Oct 5","Card Disputes QA",2,29,"Evaluator 29",active,,23,21,
1,"Sep 29-Oct 5","Card Disputes QA",2,30,"Evaluator 30",active,,24,21,
1,"Sep 29-Oct 5","Card Disputes QA",2,31,"Evaluator 31",active,,25,25,
1,"Sep 29-Oct 5","Card Disputes QA",2,32,"Evaluator 32",active,,20,19,
1,"Sep 29-Oct 5","Card Disputes QA",2,39,"Evaluator 39",active,,23,23,
1,"Sep 29-Oct 5","Claims Exception Queue",3,21,"Evaluator 21",active,,21,19,
1,"Sep 29-Oct 5","Claims Exception Queue",3,22,"Evaluator 22",active,,22,19,
1,"Sep 29-Oct 5","Claims Exception Queue",3,23,"Evaluator 23",active,,23,23,
1,"Sep 29-Oct 5","Claims Exception Queue",3,24,"Evaluator 24",active,,24,23,
1,"Sep 29-Oct 5","Escalation Sweep - Weekend Priority",4,17,"Evaluator 17",active,,20,18,
1,"Sep 29-Oct 5","Escalation Sweep - Weekend Priority",4,18,"Evaluator 18",active,,21,18,
1,"Sep 29-Oct 5","Escalation Sweep - Weekend Priority",4,19,"Evaluator 19",active,,22,22,
1,"Sep 29-Oct 5","Escalation Sweep - Weekend Priority",4,20,"Evaluator 20",active,,23,22,
1,"Sep 29-Oct 5","Escalation Sweep - Weekend Priority",4,38,"Evaluator 38",active,,25,22,
1,"Sep 29-Oct 5","Legacy Escalation QA",5,1,"Evaluator 01",active,,22,20,
1,"Sep 29-Oct 5","Legacy Escalation QA",5,2,"Evaluator 02",active,,23,20,
1,"Sep 29-Oct 5","Legacy Escalation QA",5,3,"Evaluator 03",active,,24,24,
1,"Sep 29-Oct 5","Legacy Escalation QA",5,4,"Evaluator 04",active,,25,24,
1,"Sep 29-Oct 5","Mortgage Queue",6,5,"Evaluator 05",active,,23,21,
1,"Sep 29-Oct 5","Mortgage Queue",6,6,"Evaluator 06",active,,24,21,
1,"Sep 29-Oct 5","Mortgage Queue",6,7,"Evaluator 07",active,,25,25,
1,"Sep 29-Oct 5","Mortgage Queue",6,8,"Evaluator 08",active,,20,19,
1,"Sep 29-Oct 5","Mortgage Queue",6,37,"Evaluator 37",active,,24,22,
1,"Sep 29-Oct 5","Onboarding Calls QA",7,33,"Evaluator 33",active,,24,22,
1,"Sep 29-Oct 5","Onboarding Calls QA",7,34,"Evaluator 34",active,,25,22,
1,"Sep 29-Oct 5","Onboarding Calls QA",7,35,"Evaluator 35",active,,20,20,
1,"Sep 29-Oct 5","Onboarding Calls QA",7,36,"Evaluator 36",active,,21,20,
1,"Sep 29-Oct 5","Renewals - TL Review Batch",8,9,"Evaluator 09",active,,24,22,
1,"Sep 29-Oct 5","Renewals - TL Review Batch",8,10,"Evaluator 10",active,,25,22,
1,"Sep 29-Oct 5","Renewals - TL Review Batch",8,11,"Evaluator 11",active,,20,20,
1,"Sep 29-Oct 5","Renewals - TL Review Batch",8,12,"Evaluator 12",active,,21,20,
1,"Sep 29-Oct 5","Savings Product - QA Rotation",9,13,"Evaluator 13",active,,25,23,
1,"Sep 29-Oct 5","Savings Product - QA Rotation",9,14,"Evaluator 14",active,,20,17,
1,"Sep 29-Oct 5","Savings Product - QA Rotation",9,15,"Evaluator 15",active,,21,21,
1,"Sep 29-Oct 5","Savings Product - QA Rotation",9,16,"Evaluator 16",active,,22,21,
